Date,SOILT_P1_5cm,SOILT_P2_5cm,SOILT_P3_5cm,SOILT_5cm_gf,SOILT_P1_10cm,SOILT_P2_10cm,SOILT_P3_10cm,SOILT_10cm_gf,SOILT_P1_30cm,SOILT_P2_30cm,SOILT_P3_30cm,SOILT_30cm_gf,SOILT_P1_60cm,SOILT_P2_60cm,SOILT_P3_60cm,SOILT_60cm_gf,SWC_P1_5cm,SWC_P2_5cm,SWC_P3_5cm,SWC_5cm_gf,SWC_P1_10cm,SWC_P2_10cm,SWC_P3_10cm,SWC_10cm_gf,SWC_P1_30cm,SWC_P2_30cm,SWC_P3_30cm,SWC_30cm_gf,SWC_P1_60cm,SWC_P2_60cm,SWC_P3_60cm,SWC_60cm_gf
03/17/2019,0.513232335416667,0.391890839583333,0.29857879375,0.401233989583333,NaN,0.531514277083334,0.566279204166667,0.548896740625,1.25933670833333,0.983438408333333,0.9534028375,1.06539265138889,NaN,1.478936125,NaN,1.478936125,0.359616498392259,0.39311099417263,0.282451611019147,0.345059701194679,0.304999442620612,0.290691892767043,0.321393615777345,0.305694983721667,0.292980078735786,0.252526276127766,0.290978686930155,0.278828347264569,0.415877220175905,0.415366487345707,0.336499669490986,0.389247792337533
03/18/2019,0.5002862,0.391847816666667,0.291191097916667,0.394441704861111,NaN,0.535775716666667,0.577152464583333,0.556464090625,1.262182125,0.993484475,0.951322860416667,1.06899648680556,NaN,1.50446729166667,NaN,1.50446729166667,0.373855670657846,0.406373797097936,0.294097821737808,0.358109096497864,0.317042330510578,0.301442766921558,0.330245368007261,0.316243488479799,0.299875850989263,0.260373882821253,0.297342338940985,0.2858640242505,0.421775204935964,0.422054483764269,0.343742142166185,0.395857276955473
03/19/2019,0.517427760416667,0.410358325,0.295187425,0.407657836805556,NaN,0.532624777083333,0.5764904,0.554557588541667,1.2446155625,0.990931256250001,0.933512345833333,1.05635305486111,NaN,1.50134204166667,NaN,1.50134204166667,0.375239929206403,0.409955899813911,0.29634917769772,0.360515002239344,0.319002412861749,0.304051079098343,0.330412749900627,0.31782208062024,0.302560862480383,0.263180428364747,0.298677114643068,0.288139468496066,0.427337077076725,0.424079799698549,0.347854800316225,0.399757225697166
03/20/2019,0.536738504166667,0.412649058333333,0.3102746625,0.419887408333333,NaN,0.543856935416667,0.586263658333333,0.565060296875,1.25196120833333,0.99474864375,0.946936383333333,1.06454874513889,NaN,1.50062329166667,NaN,1.50062329166667,0.378680588717279,0.413207250805799,0.292567571245043,0.361485136922707,0.32153388779344,0.306577750243898,0.327758666591367,0.318623434876235,0.303308181590009,0.264926056763792,0.296683477117393,0.288305905157065,0.429659704810356,0.425399377788814,0.346615414597216,0.400558165732129
03/21/2019,0.525768283333333,0.41887124375,0.30386183125,0.416167119444445,NaN,0.53620943125,0.5843958375,0.560302634375,1.23179227083333,0.994934035416667,0.947362691666666,1.05802966597222,NaN,1.494770375,NaN,1.494770375,0.379361837829038,0.412371626025162,0.297017850872045,0.362917104908748,0.322819596815691,0.306667772374026,0.330229153330287,0.319905507506668,0.305627242326529,0.266060251739838,0.298707540668072,0.290131678244813,0.432878358916884,0.426176823152938,0.349316578370593,0.402790586813472
03/22/2019,0.539189239583333,0.42324924375,0.310040375,0.424159619444445,NaN,0.555982483333333,0.585244279166667,0.57061338125,1.25039714583333,1.00006428958333,0.941493358333333,1.06398493125,NaN,1.49659270833333,NaN,1.49659270833333,0.368941491840008,0.400178538396911,0.290757318320094,0.353292449519004,0.314223326956496,0.298225367939457,0.325216446250432,0.312555047048795,0.300636649263369,0.260951724239463,0.295975124983786,0.28585449949554,0.431851563459116,0.422353836326608,0.34719557076295,0.400466990182892
03/23/2019,0.544763245833333,0.443696877083333,0.332832439583333,0.440430854166667,NaN,0.578444895833333,0.597139885416667,0.587792390625,1.28086435416667,1.03365042083333,0.9657691625,1.09342797916667,NaN,1.5206473125,NaN,1.5206473125,0.366147676367532,0.396654104928005,0.287715966761651,0.35017258268573,0.310924874665306,0.295957924468407,0.323612051409047,0.31016495018092,0.298383130229079,0.258851324408967,0.294061480505489,0.283765311714512,0.431264906135547,0.420420961754653,0.34499950885676,0.39889512558232
03/24/2019,0.543856625,0.432506885416667,0.32211165625,0.432825055555556,NaN,0.58592721875,0.606527325,0.596227271875,1.29274885416667,1.0222704125,0.97675165625,1.09725697430556,NaN,1.51560470833333,NaN,1.51560470833333,0.377156786283363,0.423593044260812,0.301514355740273,0.36742139542815,0.319885624264318,0.317304146188593,0.336197040378838,0.32446227027725,0.30210316787448,0.269510053989084,0.299382072100501,0.290331764654689,0.433536980680185,0.427795811032482,0.349242230190606,0.403525007301091
03/25/2019,0.527162866666667,0.431201289583333,0.321387610416667,0.426583922222222,NaN,0.537741129166667,0.58540705,0.561574089583333,1.22908457708333,0.960735652083334,0.9298295875,1.03988327222222,NaN,1.46098452083333,NaN,1.46098452083333,0.399282459764344,0.447954106023829,0.32319009264319,0.390142219477121,0.34031550956778,0.340106446680735,0.349638911675695,0.343353622641403,0.313879534869385,0.281034670631358,0.307618595593984,0.300844267031576,0.439605024637175,0.438628934454866,0.361166057698513,0.413133338930185
03/26/2019,0.521998716666666,0.4092507875,0.294908641666667,0.408719381944445,NaN,0.492449016666666,0.556022858333333,0.5242359375,1.18654597916667,0.849648795833334,0.872878283333333,0.969691019444445,NaN,1.31716108333333,NaN,1.31716108333333,0.407954152705157,0.454529256321007,0.332601205832728,0.398361538286297,0.350318975990042,0.347687474509454,0.353980725605296,0.35066239203493,0.321858123241348,0.285430537637426,0.310871927212226,0.306053529363667,0.444563765065933,0.445972275392397,0.367277591875456,0.419271210777929
03/27/2019,0.5141567625,0.416094775,0.268337564583333,0.399529700694444,NaN,0.470917802083333,0.521886820833333,0.496402311458333,1.1538375625,0.790813866666667,0.80842261875,0.917691349305556,NaN,1.22832016666667,NaN,1.22832016666667,0.414078004804922,0.459211800948668,0.342330792181825,0.405206865978472,0.357685172373759,0.353465422439776,0.359326680508568,0.356825758440701,0.327598404827285,0.288994198948065,0.313988559905492,0.310193721226948,0.448298165748955,0.449439747096619,0.371617565317781,0.423118492721118
03/28/2019,0.48430993125,0.389307129166667,0.23920324375,0.370940101388889,NaN,0.4580664125,0.478485210416667,0.468275811458333,1.10378164375,0.739297235416667,0.73141533125,0.858164736805556,NaN,1.13658569375,NaN,1.13658569375,0.417929380893971,0.461942026092825,0.34885332484296,0.409574910609919,0.365249588389203,0.357291432508072,0.365615509012346,0.362718843303207,0.333305082355208,0.290971794212185,0.317663453671911,0.313980110079768,0.451623219892766,0.451009090443861,0.375848273340104,0.42616019455891
03/29/2019,0.467192016666667,0.368671095833333,0.221268014583333,0.352377042361111,NaN,0.435864558333333,0.439679783333333,0.437772170833333,1.04744504791667,0.70378738125,0.689327872916667,0.813520100694444,NaN,1.0678845375,NaN,1.0678845375,0.412596985423095,0.45463100979022,0.34392155116626,0.403716515459859,0.36115091390252,0.352183633264936,0.361744133955547,0.358359560374334,0.332593216625066,0.288141418681847,0.317334550421588,0.312689728576167,0.45307288607051,0.448731017651131,0.375235803304075,0.425679902341905
03/30/2019,0.44689718125,0.356507829166667,0.200078433541667,0.334494481319444,NaN,0.459390960416667,0.442038960416667,0.450714960416667,1.04792782916667,0.698474566666667,0.6686521125,0.805018169444445,NaN,1.07513744791667,NaN,1.07513744791667,0.399648318338249,0.438259587897226,0.329846436343106,0.389251447526193,0.347856960624853,0.337914784105702,0.350533459650117,0.345435068126891,0.325648310443526,0.281913405981337,0.312477787973909,0.306679834799591,0.452338375634854,0.444448911103705,0.370032429216322,0.422273238651627
03/31/2019,0.47312249375,0.372071158333333,0.222942133333333,0.356045261805556,NaN,0.462079264583333,0.450373016666667,0.456226140625,1.06663866666667,0.733322564583333,0.6882149375,0.82939205625,NaN,1.0934795625,NaN,1.0934795625,0.379191712292678,0.412726464090396,0.316031285208048,0.369316487197041,0.329512855218785,0.316588523191513,0.339946179451583,0.328682519287294,0.316340823176064,0.272401209078134,0.307551540272974,0.298764524175724,0.450080994508165,0.437723794706382,0.365046847193031,0.417617212135859
04/01/2019,0.487511320833333,0.37995084375,0.252054427083333,0.373172197222222,NaN,0.4728430625,0.48023828125,0.476540671875,1.11859510416667,0.782619366666667,0.725613385416667,0.875609285416667,NaN,1.15347545833333,NaN,1.15347545833333,0.373473775738407,0.408794671521197,0.307903026303254,0.363390491187619,0.324725856038258,0.317292351377286,0.336342440712104,0.326120216042549,0.309033222078654,0.268495558910834,0.302419967948521,0.293316249646003,0.446483145536437,0.43274242880519,0.357536370096198,0.412253981479275
04/02/2019,0.48780981875,0.380970429166667,0.26332728125,0.377369176388889,NaN,0.489277839583333,0.4937411375,0.491509488541667,1.11543952083333,0.805504477083333,0.746731975,0.889225324305555,NaN,1.18290654166667,NaN,1.18290654166667,0.393804173938142,0.425597073000882,0.32544386994487,0.381615038961298,0.344372379082113,0.330295584814182,0.347794556798729,0.340820840231675,0.318801905260534,0.277808569146579,0.30927245555444,0.301960976653851,0.449769733014724,0.438174076792556,0.364385575354408,0.41744312838723
04/03/2019,0.49146386875,0.411674072916667,0.26287979375,0.388672578472222,NaN,0.520668664583333,0.489574433333333,0.505121548958333,1.09293427083333,0.8090096625,0.74931589375,0.883753275694445,NaN,1.19810472916667,NaN,1.19810472916667,0.390101440862397,0.418095413832705,0.322170391494706,0.376789082063269,0.340706163516765,0.324031923427055,0.344582076563283,0.336440054502368,0.320636497357913,0.275777946549344,0.309293356072126,0.301902599993128,0.451359332516931,0.437441966276047,0.365427779114892,0.418076359302623
04/04/2019,0.5049222375,0.8429576875,0.272621685416667,0.540167203472222,NaN,0.81035106875,0.5193769625,0.664864015625,1.11190658333333,0.87071493125,0.753477839583333,0.912033118055555,NaN,1.25142675,NaN,1.25142675,0.409180924979143,0.421851256366413,0.333714844269117,0.388249008538224,0.357755180494036,0.325897643236362,0.352914663704873,0.345522495811757,0.328969694559141,0.27806773603773,0.311807321515799,0.306281584037557,0.453360504247912,0.437643183085305,0.367193115823646,0.419398934385621
04/05/2019,0.858092804166667,3.06511332708333,0.244844440208333,1.38935019048611,NaN,2.26541527083333,0.489147925,1.37728159791667,1.10295347916667,1.02892931458333,0.717578045833334,0.949820279861111,NaN,1.280293875,NaN,1.280293875,0.405498926596356,0.400675642551768,0.340509357941283,0.382227975696469,0.357551132889572,0.313609663100784,0.35714518413647,0.342768660042275,0.331631740260196,0.27591945147616,0.315600748934107,0.307717313556821,0.455116462194928,0.437366510858348,0.371766370286451,0.421416447779909
04/06/2019,1.83535925625,3.75202779166667,0.248856233333333,1.94541442708333,NaN,3.24001054166667,0.480745845833333,1.86037819375,1.30115447916667,1.53108252083333,0.70310009375,1.17844569791667,NaN,1.4262276875,NaN,1.4262276875,0.387939927481175,0.386295255277131,0.336171407171843,0.370135529976716,0.345692404557535,0.302300825126026,0.353946399671017,0.333979876451526,0.324404037801669,0.270423917143964,0.314498338248962,0.303108764398198,0.453071246151586,0.434121290353174,0.369773151635152,0.418988562713304
04/07/2019,5.28428148958333,5.93586408333333,0.25360213125,3.82458256805556,NaN,4.74475083333333,0.4802632875,2.61250706041667,2.0087328125,2.02750654166667,0.69801765625,1.57808567013889,NaN,1.63996954166667,NaN,1.63996954166667,0.356609428406615,0.369300392760356,0.349122784308545,0.358344201825172,0.330337756624126,0.292859749523025,0.364946524880034,0.329381343675729,0.31463458005934,0.267401896580455,0.31941631554522,0.300484264061672,0.450143630697605,0.43200372558612,0.373288602933863,0.418478653072529
04/08/2019,7.37904175,7.5431785,0.228905673541667,5.05037530784722,NaN,6.41406854166667,0.460244291666667,3.43715641666667,3.50723152083333,2.977103875,0.669273797916667,2.38453639791667,NaN,1.96151897916667,NaN,1.96151897916667,0.334636270549563,0.35487337790767,0.351817243268506,0.34710896390858,0.317240315419463,0.283640332266858,0.365259627066243,0.322046758250855,0.303303334646504,0.26259745755181,0.321624681024701,0.295841824407671,0.446105063484916,0.429814339828311,0.374021781559428,0.416647061624218
04/09/2019,8.61206520833333,8.54262335416667,0.402836588541667,5.85250838368055,NaN,7.47592735416667,0.774361308333333,4.12514433125,4.68228489583333,3.88126364583333,0.79436385625,3.11930413263889,NaN,2.439054125,NaN,2.439054125,0.317197713827774,0.341982370578102,0.35245065407045,0.337210246158775,0.303974622036889,0.274700926004981,0.35023622196307,0.309637256668314,0.292393624718638,0.256584060697674,0.318033679136511,0.289003788184274,0.440074795799896,0.42513781947577,0.369073443770016,0.411428686348561
04/10/2019,6.44014460416667,6.8967403125,1.00528450416667,4.78072314027778,NaN,6.76515352083333,1.54122752083333,4.15319052083333,5.22536385416667,4.53064975,1.52368785416667,3.75990048611111,NaN,2.93737791666667,NaN,2.93737791666667,0.315238418668176,0.340917467460871,0.327521288640151,0.327892391589733,0.292677689995223,0.270935299428415,0.332740835003983,0.29878460814254,0.285606424236691,0.250962290247852,0.308566130487368,0.281711614990637,0.434794331840257,0.420144752132135,0.359661193435669,0.40486675913602
04/11/2019,3.58500291666667,4.016108375,0.698159210416667,2.76642350069444,NaN,4.51249641666667,1.22858272916667,2.87053957291667,4.48842066666667,4.32796347916667,1.702850625,3.50641159027778,NaN,3.32125825,NaN,3.32125825,0.329000532108553,0.35689113912448,0.30584674685676,0.330579472696598,0.296871454639767,0.279683870548122,0.323770132735825,0.300108485974571,0.285961265418821,0.251039646958706,0.300276884455087,0.279092598944204,0.431444952041243,0.416478404576469,0.350087622604163,0.399336993073958
04/12/2019,2.70718177083333,3.09646458333333,0.426796489583333,2.07681428125,NaN,3.24002297916667,0.835430683333333,2.03772683125,3.5774736875,3.6170245,1.43662279166667,2.87704032638889,NaN,3.38780447916667,NaN,3.38780447916667,0.335694632988647,0.360233648005325,0.297706378827434,0.331211553273802,0.301224612007582,0.284578355498445,0.327315414529098,0.304372794011708,0.290544414422211,0.253280332368438,0.297627971282847,0.280484239357832,0.432037239346112,0.417131950593204,0.34452286181041,0.397897350583242
04/13/2019,1.85340564583333,2.6811344375,0.324885064583333,1.61980838263889,NaN,2.95261252083333,0.686280354166667,1.8194464375,3.2368855,3.31288397916667,1.25122495833333,2.60033147916667,NaN,3.28118064583333,NaN,3.28118064583333,0.333521802851606,0.354080536046859,0.295336352061039,0.327646230319835,0.29698319583766,0.279039586624159,0.325824567407138,0.300615783289652,0.2901004309801,0.249556407639833,0.29816935427221,0.279275397630715,0.432250373729333,0.414512388998154,0.344657048903783,0.397139937210423
04/14/2019,4.10970691875,4.77628310416667,0.89457480625,3.26018827638889,NaN,4.06315985416667,1.14824118333333,2.60570051875,3.0404685,3.11186879166667,1.2401495625,2.46416228472222,NaN,3.19532372916667,NaN,3.19532372916667,0.320106616408316,0.338755923120705,0.314913501812667,0.324592013780563,0.291269433860381,0.272018661764668,0.319763037696831,0.29435037777396,0.287922125266865,0.246306813155287,0.297086498636898,0.27710514568635,0.431335861084023,0.411761219211016,0.342993941663819,0.395363673986286
04/15/2019,5.34338927083333,5.88439945833333,2.2521978125,4.49332884722222,NaN,5.3892845,2.17113335416667,3.78020892708333,3.74040377083333,3.6701255625,1.80525870833333,3.07192934722222,NaN,3.20713658333333,NaN,3.20713658333333,0.311308447222751,0.328518677958282,0.31659716078669,0.318808095322574,0.284105212560157,0.264561088460873,0.315638529581443,0.288101610200824,0.283756287656946,0.242640409417168,0.297693101985052,0.274696599686389,0.429587466404954,0.40923796141591,0.345252916059555,0.394692781293473
04/16/2019,6.48998785416667,6.81772789583333,3.47455035416667,5.59408870138889,NaN,6.19704770833333,3.20726339583333,4.70215555208333,4.36955085416667,4.13796027083333,2.47956797916667,3.66235970138889,NaN,3.40521808333333,NaN,3.40521808333333,0.302684410331697,0.319334651895444,0.30161358495636,0.307877549061167,0.276787110569196,0.258287461581694,0.308078512574321,0.281051028241737,0.279473648705431,0.238996885526948,0.294168736542511,0.270879756924964,0.426798735438068,0.406491816849816,0.343554832262674,0.392281794850186
04/17/2019,5.8837999375,6.3057949375,3.3192585,5.16961779166667,NaN,6.15785320833334,3.451719375,4.80478629166667,4.81382072916667,4.5990955625,3.05391279166667,4.15560969444444,NaN,3.67922220833333,NaN,3.67922220833333,0.305632360989999,0.319392655875015,0.294121082058458,0.306382032974491,0.276165974449023,0.255991597142535,0.305454782976676,0.279204118189412,0.276335596966197,0.236141574257665,0.290111834640247,0.26752966862137,0.424115605331096,0.403773794825161,0.339958809587985,0.389282736581414
