Date,SOILT_O1_2cm,SOILT_O2_2cm,SOILT_G1_2cm,SOILT_G2_2cm,SOILT_2cm_gf,SOILT_O1_12cm,SOILT_O2_12cm,SOILT_G1_12cm,SOILT_G2_12cm,SOILT_12cm_gf,SOILT_O1_22cm,SOILT_O2_22cm,SOILT_G1_22cm,SOILT_G2_22cm,SOILT_22cm_gf,SOILT_O1_37cm,SOILT_O2_37cm,SOILT_G1_37cm,SOILT_G2_37cm,SOILT_37cm_gf,SOILT_O1_52cm,SOILT_O2_52cm,SOILT_G1_52cm,SOILT_G2_52cm,SOILT_52cm_gf,SWC_O1_2cm,SWC_O2_2cm,SWC_G1_2cm,SWC_G2_2cm,SWC_2cm_gf,SWC_O1_12cm,SWC_O2_12cm,SWC_G1_12cm,SWC_G2_12cm,SWC_12cm_gf,SWC_O1_22cm,SWC_O2_22cm,SWC_G1_22cm,SWC_G2_22cm,SWC_22cm_gf,SWC_O1_37cm,SWC_O2_37cm,SWC_G1_37cm,SWC_G2_37cm,SWC_37cm_gf,SWC_O1_52cm,SWC_O2_52cm,SWC_G1_52cm,SWC_G2_52cm,SWC_52cm_gf
08/26/2017,30.15600125,29.040526875,28.3220708333333,28.5684708333333,29.0217674479167,28.4892522916667,28.3192977083333,27.6233552083333,28.4153429166667,28.21181203125,27.4128070833333,27.5437325,26.9418060416667,27.4218575,27.33005078125,26.3927391666667,26.5463160416667,25.599548125,26.6187154166667,26.2893296875,26.1331985416667,26.15578625,26.1152466666667,26.1609195833333,26.1412877604167,0.0969090592199049,0.106824659906811,0.0979671778778774,0.084568657992227,0.096567388749205,0.105053094887516,0.113986032137183,0.110484981637652,0.10391059786625,0.10835867663215,0.0989326810867717,0.0971258316790442,0.0975792331732524,0.0901181349022576,0.0959389702103314,0.0922045277595622,0.08791107249692,0.100921700851961,0.0827374886953206,0.0909436974509411,0.083072532894372,0.09092826925772,0.0731949221867537,0.0883396193861035,0.0838838359312373
08/27/2017,28.2434029166667,27.1983297916667,27.145513125,27.6133364583333,27.5501455729167,28.1674583333333,28.0885575,27.678048125,28.2424910416667,28.04413875,28.07731125,28.2311883333333,27.7423435416667,28.1937360416667,28.0611447916667,27.1520510416667,27.38035875,26.500825625,27.5272027083333,27.14010953125,26.753816875,26.803708125,26.6603333333333,26.8028135416667,26.75516796875,0.0970003393158367,0.101229217357222,0.0954385281300451,0.0799355654640202,0.093400912566781,0.101197945132643,0.11099930665311,0.108711815616075,0.0972572286770377,0.104541574019716,0.0981604975794004,0.0961095435243691,0.0968664809660436,0.0892298843683387,0.095091601609538,0.0922592069321122,0.0879010151906466,0.100854109993346,0.0826757944139486,0.0909225316325134,0.0833178600695779,0.0910330379004375,0.0734214531159732,0.0884242622941317,0.08404915334503
08/28/2017,25.3582908333333,24.9910485416667,24.5165127083333,25.2326116666667,25.0246159375,25.94175875,25.8267133333333,25.3025045833333,25.9033591666667,25.7435839583333,26.3219045833333,26.430436875,25.9613133333333,26.4363145833333,26.28749234375,26.49414875,26.613860625,25.8226989583333,26.7373591666667,26.417016875,26.508580625,26.6123152083333,26.575633125,26.648911875,26.5863602083333,0.118127241949756,0.110222985581236,0.112042405865268,0.0834035973112714,0.105949057676883,0.0992817970887391,0.109536690145287,0.107574863660046,0.0956232471727274,0.1030041495167,0.0974477531832915,0.0954690906914827,0.0963111610943842,0.0886772482914401,0.0944763133151496,0.0919466128820015,0.0872950432982759,0.100455918629144,0.0824324895445323,0.0905325160884884,0.0835348992814228,0.0913508256555244,0.0735775377989912,0.0884785240042166,0.0842354466850388
08/29/2017,27.9986497777778,27.341644,26.4701362222222,26.9528828888889,27.0047141927083,27.0554188888889,27.0123646666667,26.1879904444444,27.1010291111111,26.5446221354167,26.4155866666667,26.5775748888889,25.9279773333333,26.5093257777778,26.216042734375,26.083412,26.2144757777778,25.3446477777778,26.3062037777778,25.9726621875,26.0836555555555,26.1907477777778,26.1964411111111,26.2132151111111,26.1794716927083,0.0940865263089506,0.10175768358278,0.0937205323940796,0.0785720678341018,0.0921382186951186,0.0991852219586014,0.109446166108777,0.107129616768511,0.094971726905832,0.102641020560173,0.0971157865383915,0.0957603416954367,0.0963353032145699,0.0887502942332987,0.0944571370575842,0.0920301057426688,0.0871911364458009,0.100101729893888,0.0821758109277527,0.0903644925529808,0.0836627650574336,0.0913933896760471,0.0735865586083158,0.08841975779332,0.0842697294481264
08/30/2017,29.5814866666667,28.6755291666667,28.0014722916667,28.2806910416667,28.6347947916667,28.1670791666667,28.157038125,27.5188779166667,28.2687310416667,28.0279315625,27.4712602083333,27.6633066666667,27.057035625,27.5462179166667,27.4344551041667,26.5830472916667,26.7992808333333,25.8956560416667,26.8952541666667,26.5433095833333,26.31894875,26.4054714583333,26.312288125,26.3994958333333,26.3590510416667,0.0771036192664887,0.0928627779831365,0.0810083696423079,0.0741570798489538,0.0812829616852217,0.0978037040296652,0.108331957039073,0.106060163446374,0.0925054462141139,0.101175317682307,0.0964457636155113,0.0953759962215286,0.095704989353218,0.0883427419842099,0.093967372793617,0.0921408737444068,0.0871550352828433,0.0998899499541123,0.0819730848987825,0.0902897359700362,0.0838121072294728,0.0914193246783491,0.073617660302377,0.0883165560084004,0.0842914120546499
08/31/2017,30.463950625,29.311068125,28.8727733333333,28.772381875,29.3550434895833,28.6786358333333,28.6662385416667,28.2472070833333,28.805975,28.5995141145833,28.02205375,28.2289516666667,27.7564454166667,28.139251875,28.0366756770833,26.9972735416667,27.2795525,26.3361435416667,27.4228820833333,27.0089629166667,26.6498541666667,26.7598866666667,26.6372083333333,26.7750979166667,26.7055117708333,0.061845694299873,0.0857078711740311,0.0717583302450196,0.0704609873569171,0.0724432207689602,0.095893667039317,0.106427313787628,0.103967672327155,0.0890833102300488,0.0988429908460372,0.0952689490134618,0.0944792555167632,0.0940017364750016,0.0874405687617011,0.0927976274417319,0.0920293595544707,0.0867602640288668,0.0993523341492084,0.0816136287550231,0.0899388966218923,0.0839060448357283,0.0914047743716977,0.0736509170840659,0.0881840382229612,0.0842864436286133
09/01/2017,30.5851625,29.401316875,29.14141875,28.8112858333333,29.4847959895833,28.7108347916667,28.6651404166667,28.399389375,28.8235664583333,28.6497327604167,28.167275,28.340726875,27.9972814583333,28.299208125,28.2011228645833,27.2212977083333,27.5041354166667,26.5711114583333,27.6702460416667,27.24169765625,26.881216875,27.00690625,26.8795172916667,27.0212614583333,26.94722546875,0.0517260894636317,0.0802736296684969,0.0626037116414204,0.066235425272823,0.065209714011593,0.0939414136682568,0.104544461929279,0.101571885674128,0.0858388375682767,0.0964741497099851,0.0937532159703304,0.0933231110142034,0.0919877722522739,0.0865473831691734,0.0914028706014953,0.0916608432496818,0.086002668619311,0.0985228572811958,0.0811665879925922,0.0893382392856952,0.0837509308236858,0.0912906275932165,0.0736147522290893,0.0880112582764517,0.0841668922306108
09/02/2017,31.3623752083333,29.7543533333333,29.3971452083333,28.9902133333333,29.8760217708333,28.9622595833333,28.839775625,28.4802654166667,28.9929120833333,28.8188031770833,28.3488639583333,28.458483125,28.105080625,28.422495625,28.3337308333333,27.3483327083333,27.6102858333333,26.6316585416667,27.8000395833333,27.3475791666667,27.0107245833333,27.1353579166667,27.02951375,27.1652360416667,27.0852080729167,0.0460694167653326,0.0758228347472985,0.0554195593975302,0.0612776713101873,0.0596473705550872,0.09201811785802,0.102863237963394,0.0995497849493856,0.0822475510629385,0.0941696729584344,0.0921622604279179,0.0922587634640114,0.0902702941833806,0.0856382636277675,0.0900823954257693,0.0910907996176372,0.0853007678078003,0.0976318934796574,0.0807771729700568,0.0887001584687879,0.0834442709146389,0.091085202117368,0.0734423620451712,0.0878554893431326,0.0839568311050777
09/03/2017,32.0529029166667,30.8310845833333,30.2031229166667,29.9490497916667,30.7590400520833,29.3561933333333,29.377474375,28.8870402083333,29.6237333333333,29.3111103125,28.6979072916667,28.83498875,28.3619302083333,28.7824566666667,28.6693207291667,27.5199677083333,27.84029125,26.8635252083333,28.0105314583333,27.55857890625,27.181974375,27.2992252083333,27.1715683333333,27.3048616666667,27.2394073958333,0.0420298577148202,0.071433044824115,0.050157643335975,0.0564628157354764,0.0550208404025967,0.0902107854550537,0.10141362950945,0.0978316393942149,0.0783110619446482,0.0919417790758417,0.0909070200107942,0.0913226074520089,0.0888734780681854,0.0848708609929488,0.0889934916309843,0.0904914717151907,0.0846625582479083,0.0967218130519546,0.0803609575246056,0.0880592001349148,0.0831765690736919,0.0908256667812548,0.0732313202768479,0.0876997101370711,0.0837333165672164
09/04/2017,31.7925402083333,30.974634375,30.73256,30.5841779166667,31.020978125,29.8207577083333,29.93072625,29.5155683333333,30.23519875,29.8755627604167,29.1220952083333,29.3933766666667,28.87360375,29.3511689583333,29.1850611458333,27.80569625,28.2372435416667,27.20376625,28.43015,27.9192140104167,27.4071654166667,27.5838829166667,27.3986383333333,27.6002558333333,27.497485625,0.039709662101839,0.0675009488416528,0.0463348339000268,0.0525513242936027,0.0515241922842803,0.0882438019309469,0.10008457955245,0.0962493358264155,0.0736110242717282,0.0895471853953853,0.0898798125574872,0.0905071956357387,0.0876558799442502,0.0841192288700597,0.0880405292518839,0.0899067017144777,0.0841048690214226,0.0958811296238422,0.0799342305355365,0.0874567327238198,0.0827796391735297,0.0905718184907916,0.0729109555160955,0.087494606720429,0.0834392549752114
09/05/2017,30.316351875,29.0497058333333,28.7261795833333,28.3723583333333,29.11614890625,28.9149764583333,28.6848760416667,28.5742127083333,28.6856441666667,28.71492734375,28.674545625,28.8020154166667,28.5417154166667,28.7641229166667,28.69559984375,27.8238814583333,28.1738029166667,27.124845625,28.3797004166667,27.8755576041667,27.4924285416667,27.6994585416667,27.551796875,27.72999125,27.6184188020833,0.0387568322199712,0.0645832195165424,0.0446128373577733,0.0504756888727399,0.0496071444917567,0.0860464785014399,0.0987016028958541,0.0949065340617174,0.0695399336843028,0.0872986372858285,0.0891600757218004,0.0896576285872387,0.086678252371365,0.0832586931104759,0.08718866244772,0.0895306915068495,0.0835909477000605,0.0951321071263911,0.079560030359592,0.0869534441732233,0.0825410525755197,0.090348662694355,0.0726181195801511,0.0872977854739181,0.083201405080986
09/06/2017,30.6553882978723,29.8183504255319,29.6720725531915,29.1961672340426,29.8206027083333,28.8629242553191,28.8006393617021,28.6439334042553,28.9769744680851,28.7528419791667,28.4287514893617,28.5132142553191,28.3085531914894,28.4611076595745,28.400246484375,27.6339938297872,27.8799627659574,27.081625106383,28.0280570212766,27.6532634114583,27.3894495744681,27.528990212766,27.4215193617021,27.5377119148936,27.471387265625,0.0377900256363482,0.0620108569441433,0.0430958836306696,0.0488693051751158,0.0479415431981685,0.0841929403252345,0.0974186279490134,0.093606558661084,0.0670648398390163,0.0855713726595912,0.0885707539801919,0.0891485721248131,0.0858337861213547,0.0828844805468387,0.0866093609782213,0.0891103395702488,0.0829610410698894,0.0942199515931674,0.0792130159625017,0.086378783962936,0.0822342445644405,0.0900133190561921,0.0723283397163752,0.0871051088939269,0.0829218960832356
09/07/2017,31.3835122916667,30.455804375,30.422868125,30.1581985416667,30.6050958333333,29.2970885416667,29.4541554166667,29.001239375,29.7567095833333,29.3772982291667,28.7207235416667,28.915445,28.4988745833333,28.8768072916667,28.7529626041667,27.7039685416667,28.053825625,27.45515625,28.1645447916667,27.8443738020833,27.4051766666667,27.5607429166667,27.3761829166667,27.5530747916667,27.4737943229167,0.0363798284442864,0.0596249198531925,0.0415140371164021,0.0472260203805683,0.0461862014486123,0.0820953405715951,0.0960826475693955,0.0924538975910553,0.064809381773268,0.0838603168763284,0.0878983933863807,0.0886567581177683,0.0851806483341824,0.0825910638795086,0.08608171592946,0.088453138788678,0.0826196607460703,0.0934854103100965,0.0789341749233337,0.0858730961920446,0.0819034100146612,0.0898198524752876,0.0721177282818025,0.0869722461953334,0.0827033092417712
09/08/2017,31.1595329166667,30.3608858333333,29.8818772916667,29.7751552083333,30.2943628125,29.18549,29.348718125,28.784738125,29.5661464583333,29.2212731770833,28.726124375,28.9446866666667,28.433286875,28.9242916666667,28.7570973958333,27.7738977083333,28.1686620833333,27.5667389583333,28.2948589583333,27.9510394270833,27.4783895833333,27.6716177083333,27.449743125,27.6716297916667,27.5678450520833,0.0354854743466143,0.0574359142704226,0.0405316529936808,0.046055207818068,0.0448770623571964,0.0798289091939975,0.0947209640261134,0.0913051577165047,0.0624033757300239,0.0820646016666599,0.087468921692428,0.0882102111064918,0.0846232566477612,0.0821240637645549,0.0856066133028089,0.088073646667189,0.0822885374583471,0.092974660324195,0.0787028323406662,0.0855099191975993,0.0816139836990815,0.0896396868901896,0.0719024696176913,0.0868221347770655,0.082494568746007
09/09/2017,29.7874727083333,29.2587575,29.3190672916667,29.3461829166667,29.4278701041667,28.8670979166667,28.9985077083333,28.6752858333333,29.2177358333333,28.9396568229167,28.644705625,28.8572627083333,28.4695404166667,28.84341625,28.70373125,27.8118333333333,28.221056875,27.6389714583333,28.3206804166667,27.9981355208333,27.5093610416667,27.7291704166667,27.48396,27.7187802083333,27.6103179166667,0.0352965090165572,0.0560051195325804,0.0397160348803004,0.0450944810784968,0.0440280361269837,0.0775923659065603,0.0932558587245487,0.0901491775847946,0.0604264435375771,0.0803559614383702,0.0868303704815757,0.0876533537714586,0.0840750132245987,0.0815518051841255,0.0850276356654396,0.087707115345371,0.0819358502135118,0.0924498889556679,0.0783845721141904,0.0851193566571852,0.0812570859179756,0.0894476602529395,0.0716762094712047,0.0866714349489708,0.0822630976477727
09/10/2017,30.3945866666667,29.7792995833333,29.435073125,29.3435170833333,29.7381191145833,28.643575625,28.8224139583333,28.3501960416667,29.0812722916667,28.7243644791667,28.2792447916667,28.4983135416667,28.0794752083333,28.4758227083333,28.3332140625,27.6121445833333,27.9385433333333,27.4025277083333,28.0377077083333,27.7477308333333,27.3967316666667,27.5867470833333,27.3991366666667,27.57482625,27.4893604166667,0.03457911526829,0.0544642483931207,0.0390373958647916,0.044252248558871,0.0430832520212683,0.0758142051143397,0.0918713074446774,0.0889818090658907,0.059139218690514,0.0789516350788555,0.0867774427221395,0.0872557300672607,0.0836065879448091,0.0811040106657241,0.0846859428499834,0.0874296477435792,0.0815987984795442,0.0919719135735795,0.0780857031653083,0.0847715157405028,0.0809441124558108,0.0892701180774856,0.0714666030090322,0.0865392328539611,0.0820550165990724
09/11/2017,30.8732797916667,30.3085602083333,29.7325625,29.6172433333333,30.1329114583333,28.924366875,29.1678427083333,28.56438,29.3707152083333,29.0068261979167,28.46341375,28.7147395833333,28.1992179166667,28.6576004166667,28.5087429166667,27.615359375,27.9932072916667,27.4427691666667,28.081634375,27.7832425520833,27.3695822916667,27.558415,27.3598677083333,27.5519425,27.459951875,0.0337909427832053,0.0530239107732717,0.038270809019024,0.0435284164724319,0.0421535197619832,0.0740407861420749,0.0904554667436998,0.0879628656383198,0.0578074869158999,0.0775666513599986,0.086304090419116,0.0868260010786958,0.0831500043741727,0.0806912118994989,0.0842428269428708,0.0870715164491342,0.0813247983626638,0.0915818161849654,0.0779440516952957,0.0844805456730148,0.0806627918278044,0.0890608771058656,0.0712499963777213,0.0864019462581279,0.0818439028923798
09/12/2017,29.2785625,29.0528477083333,28.34153375,28.2543541666667,28.73182453125,28.2941577083333,28.4446022916667,28.0055570833333,28.385555,28.2824680208333,28.20343375,28.41463125,28.025994375,28.3446904166667,28.2471874479167,27.5851933333333,27.9603320833333,27.4345954166667,28.0499597916667,27.75752015625,27.362100625,27.5698629166667,27.3825789583333,27.5799283333333,27.4736177083333,0.0336913753554681,0.0521795013630726,0.0381078180731735,0.0431907827991118,0.0417923693977065,0.0722778889787086,0.0890605986645433,0.0869909449894425,0.0564942077576108,0.0762059100975763,0.0858851626981668,0.086439029540219,0.0827017242347605,0.0801336789304266,0.0837898988508932,0.0866278415704044,0.0810473702183346,0.091197891169838,0.0777291799871088,0.0841505707364214,0.0804489399746954,0.0888940268376595,0.071054124272327,0.0862550844174212,0.0816630438755258
09/13/2017,29.5164946808511,28.8867910638298,28.7050108510638,28.9426687234042,29.29905421875,28.4407325531915,28.6360927659574,28.065995106383,28.8579974468085,28.5246184635417,28.1331387234043,28.3376823404255,27.8500544680851,28.3049308510638,28.131515234375,27.4071961702128,27.7758636170213,27.2343410638298,27.845324893617,27.5591546875,27.2301523404255,27.4324680851064,27.2453255319149,27.4232412765957,27.3328284114583,0.0333460815838654,0.0516406373898585,0.0376434337208756,0.042559026797121,0.04120691384881,0.0709294949506072,0.0878544980508871,0.0859759384597718,0.055902862761597,0.0751745634045061,0.0854927820659418,0.0862263363581508,0.0823049536803049,0.0797577106972342,0.0834479532424768,0.0863144619625131,0.0807709344242607,0.0908565332441246,0.0775610147621712,0.0838743612939096,0.0802141864895058,0.0886812769122778,0.0708872685555172,0.086151463728227,0.0814838399718982
09/14/2017,26.0668032608696,26.1644732608696,25.3235291304348,25.8961973913043,25.9840343229167,27.1284313043478,27.0703313043478,26.7062886956522,26.8302802173913,26.861135,27.4711523913044,27.5814552173913,27.2626597826087,27.5731078260869,27.4253315104167,27.2160017391304,27.54688,27.0759917391304,27.6564889130435,27.3686594270833,27.1143367391304,27.325187173913,27.1895039130435,27.3602613043478,27.2480103645833,0.0371912556230565,0.0526852710904953,0.0396448218631747,0.0434433121289733,0.0431734644839664,0.069553495151488,0.0866047504662383,0.0851549761459426,0.0550814632292432,0.0741023383024823,0.0856706242799262,0.0855818753130404,0.0819345463487853,0.0790759997134523,0.0830777565124702,0.0862524868592464,0.0804771990528231,0.0905689566121692,0.0773576318006902,0.0836612249486423,0.0800262620759276,0.0885759254962473,0.0706821182256275,0.0860706683739488,0.0813405637714019
