Date,SOILT_O1_5cm,SOILT_O2_5cm,SOILT_O3_5cm,SOILT_J1_5cm,SOILT_J2_5cm,SOILT_J3_5cm,SOILT_5cm_gf,SOILT_O1_10cm,SOILT_O2_10cm,SOILT_O3_10cm,SOILT_J1_10cm,SOILT_J2_10cm,SOILT_J3_10cm,SOILT_10cm_gf,SOILT_O1_30cm,SOILT_O2_30cm,SOILT_O3_30cm,SOILT_J1_30cm,SOILT_J2_30cm,SOILT_J3_30cm,SOILT_30cm_gf,SWC_O1_5cm,SWC_O2_5cm,SWC_O3_5cm,SWC_J1_5cm,SWC_J2_5cm,SWC_J3_5cm,SWC_5cm_gf,SWC_O1_10cm,SWC_O2_10cm,SWC_O3_10cm,SWC_J1_10cm,SWC_J2_10cm,SWC_J3_10cm,SWC_10cm_gf,SWC_O1_30cm,SWC_O2_30cm,SWC_O3_30cm,SWC_J1_30cm,SWC_J2_30cm,SWC_J3_30cm,SWC_30cm_gf
04/07/2020,17.4766602083333,14.9457833958333,15.112253125,14.9158133333333,11.58178475,11.4075481458333,14.2399738263889,17.2090635416667,14.41874875,14.5770545833333,13.667481875,11.1960566666667,10.821435375,13.6483067986111,15.9067291666667,NaN,13.4147104166667,12.0635485416667,10.741305625,10.2593571666667,12.4771301833333,0.137022682607312,0.134645617996484,0.119376011641201,0.051481707927613,0.0914028367436315,0.0682685838001546,0.100366240119399,0.160211924808969,0.114978364043076,0.133740163956,0.12810834643902,0.141461668812898,0.105094347751242,0.130599135968534,0.157898315291648,0.134219410554761,0.131842755811537,0.14834164916945,0.0998458975189007,0.116331034085861,0.131413177072026
04/08/2020,18.5439122916667,15.9827497083333,15.6924041666667,15.65628,12.1036183958333,12.1318664166667,15.0184718298611,18.0278175,15.162968125,15.0385464583333,14.2923775,11.62393375,11.2223286458333,14.2279953298611,16.3943304166667,NaN,13.7124039583333,12.4339675,11.0256952083333,10.5209852708333,12.8174764708333,0.131901601046798,0.131901583951474,0.118432861994623,0.0505278286646303,0.0902663173886538,0.067029239171275,0.098343238702909,0.157908870143246,0.11370662834251,0.132842352404922,0.127815862522641,0.141027379759204,0.1050260628712,0.129721192673954,0.156139352504991,0.133533986309171,0.131064297939051,0.148321047337505,0.0995313235624842,0.116213766313156,0.130800628994393
04/09/2020,18.6410252083333,17.304265,16.60878,16.36283875,12.9674533333333,13.33977625,15.8706897569444,18.46972375,16.5002204166667,15.9446097916667,15.1226947916667,12.455436875,12.24206,15.1224576041667,17.033970625,NaN,14.2775972916667,13.126944375,11.622715,11.1708739583333,13.44642025,0.127009451448772,0.129858919936503,0.117616109641145,0.0496121980540888,0.0891410682773853,0.0658203850720523,0.0965096887383243,0.155567209002728,0.112818191391415,0.132223974051786,0.127644332257767,0.140974408051676,0.105318958412546,0.12909117886132,0.154868211734643,0.133438253242373,0.130760597462628,0.148409060086695,0.099346468426794,0.11638173084829,0.130534053633571
04/10/2020,18.1072308333333,16.0986777083333,16.0987395833333,15.363493125,12.5178558333333,12.31907975,15.0841794722222,17.9845260416667,15.7115085416667,15.653653125,14.3928654166667,12.2221535416667,11.8544864583333,14.6365321875,16.9309133333333,NaN,14.4979635416667,13.10491625,11.8105464583333,11.3370227083333,13.5362724583333,0.121906510269368,0.126840438899081,0.115603223625588,0.0489661124734689,0.0874863924715066,0.0644273845791083,0.0942050103863534,0.152382061967705,0.110986266273368,0.13112933928917,0.126824405586479,0.14014625602338,0.104710902615941,0.127696538626007,0.152951409950421,0.132626943861978,0.129881712423801,0.148281287789661,0.0988233959680213,0.116296093915117,0.1298101406515
04/11/2020,17.5572388958333,15.1497255416667,15.5173533333333,14.8118577083333,12.1769333333333,11.6855751875,14.483114,17.57646125,14.9156979166667,15.2110429166667,13.926061875,11.9457810416667,11.4227596666667,14.1663007777778,16.8596697916667,NaN,14.4399922916667,12.8977304166667,11.748979375,11.1669741666667,13.4226692083333,0.117368241139791,0.123953276325815,0.113586425560178,0.0482899228256573,0.0859243894322606,0.0631438286092357,0.0920443473154896,0.14933378085602,0.109305999543518,0.129611201997584,0.125875080941931,0.13916714150531,0.104140507401166,0.126238952040921,0.151143944371311,0.131262713500923,0.128897932352042,0.147906658993995,0.0982675929893863,0.115943170778241,0.128903668830983
04/12/2020,15.6140344375,13.4826185833333,14.510550625,13.4905770833333,11.681025,10.9057955,13.2807668715278,16.1651116666667,13.6507391666667,14.48324125,12.9596316666667,11.583074375,11.0691133125,13.3184852395833,16.4472764583333,NaN,14.3162772916667,12.6158014583333,11.6554254166667,11.034329375,13.213822,0.112946985231945,0.121293689776292,0.11139059406586,0.048080925818416,0.0841582347988748,0.0622561766891309,0.0900211010634197,0.145777141011492,0.107432008875377,0.12792469205412,0.124919578591787,0.138246466108977,0.103776483265226,0.124679394984496,0.149460396060189,0.12993473315904,0.127888162444731,0.147572411205113,0.0977631495507833,0.11564017712308,0.128043171590489
04/13/2020,7.77636727083333,7.29197447916667,10.1502306041667,9.45986122916667,9.8229489375,7.7778489375,8.71320524305556,10.1549989583333,9.1092806875,11.4697375,9.96367329166667,10.1987257083333,9.48631772916666,10.0637889791667,14.3642533333333,NaN,13.4482179166667,11.6219122916667,11.172553125,10.524795625,12.2263464583333,0.121835737451787,0.126133407579659,0.111497596073473,0.050627625888465,0.0825211392317943,0.0683896061372005,0.0935008520603964,0.140355766042165,0.105668622613593,0.125112546559055,0.123346955428271,0.136723267596198,0.102553334186097,0.12229341540423,0.146960114371583,0.128147338975792,0.126762118638526,0.147058906758968,0.097418616272628,0.115226281197392,0.126928896035815
04/14/2020,9.95814120833333,7.46843785416667,9.19722554166667,9.09949891666667,8.0524325,6.42896370833333,8.36744995486111,9.7961446875,7.69905225,9.45910735416667,8.5647039375,8.3525435625,7.4648883125,8.55607335069444,11.5737820833333,NaN,11.21632125,9.67014904166666,9.75908752083333,9.035372125,10.2509424041667,0.228492476005303,0.199982872018111,0.180044187614545,0.114027086691668,0.10470937454529,0.0775382813542549,0.150799046371529,0.174721751469883,0.13103517371591,0.12785606921921,0.121955717421299,0.13551662542683,0.101542153807414,0.132104581843424,0.144046583930924,0.125470868343588,0.124511804934086,0.145762159373896,0.0973056467267137,0.114309382130589,0.1252344075733
04/15/2020,11.4542144375,8.35363316666666,10.0878757291667,9.87632779166667,7.38209020833333,6.02576510416667,8.86331773958334,11.039873125,8.2458589375,10.0876012708333,8.1911573125,7.62920679166667,6.74936014583333,8.65717626388889,11.79375375,NaN,10.9722182916667,9.02962833333333,8.90096502083333,8.28169525,9.79565212916667,0.24259911428427,0.226296101252083,0.199919040616506,0.151370206575125,0.124277004624382,0.0788569700798959,0.170553072905377,0.219242167904705,0.156671529294719,0.138410193731288,0.122277429462921,0.135388743662228,0.101846689497804,0.145639458925611,0.144323779832075,0.124632764568792,0.124244190762525,0.145184299280798,0.0970570338797786,0.113747600490137,0.124864944802351
04/16/2020,14.2737617083333,11.5334589583333,12.3305957916667,12.3187330208333,8.739875875,8.26560291666666,11.2436713784722,13.5920013125,11.0561197708333,11.9004198958333,10.3664216041667,8.54224485416667,8.005927125,10.57718909375,12.9563689583333,NaN,11.4104595833333,9.51373785416667,8.8913378125,8.3820649375,10.2307938291667,0.233495204612872,0.218141707523909,0.195567824511089,0.139851841422521,0.121209311647992,0.0785856302040643,0.164475253320408,0.22197550410861,0.157670262013815,0.143638992789894,0.123690507364314,0.136247069281401,0.103249694933873,0.147745338415318,0.145797543995162,0.125282264645164,0.124636115956579,0.145199142832338,0.0970905885233616,0.113690594048558,0.125282708333527
04/17/2020,15.2847547083333,12.4248864791667,13.230144625,13.0789396458333,9.51356695833333,9.11272854166667,12.1075034930556,14.7162445416667,12.1919833125,12.8909304166667,11.1846369375,9.32190935416667,8.97595545833334,11.5469433368056,14.031716875,NaN,12.19241125,10.3824238541667,9.39681460416667,9.02616379166667,11.005906075,0.226363050720045,0.210037158759785,0.188813296208279,0.131164336109882,0.118410355408054,0.0777264446307514,0.158752440306133,0.218464594326715,0.15483563114346,0.14584278635764,0.125285013831609,0.137053108602309,0.104310725551111,0.147631976635474,0.14718314999132,0.126350528969564,0.1255176130295,0.145896668490662,0.097343204504095,0.114168685281721,0.126076641711144
04/18/2020,16.7253229166667,14.0684586875,14.5889025,14.2152970833333,10.2938621458333,10.2790663125,13.3618182743056,16.130839375,13.7106185416667,14.0483139583333,12.3367742291667,10.0286039791667,9.91711770833333,12.6953779652778,15.001115,NaN,12.7944029166667,11.06037,9.86849620833333,9.57176166666667,11.6592291583333,0.219851426341204,0.201276923030184,0.180472017277604,0.1243978069416,0.115999125500347,0.0766272947875928,0.153104098979755,0.213421071015981,0.150868819506937,0.146709441925351,0.12646554687525,0.137776293950681,0.105071203954142,0.146718729538057,0.148247289336768,0.127179142749302,0.126218322885364,0.146477725114698,0.0976173531159936,0.11452416928094,0.126710667080511
04/19/2020,17.3140358125,14.3978963541667,15.0059247916667,14.5207802083333,10.4467799791667,10.5234377083333,13.7014758090278,16.6732670833333,14.08037625,14.4951845833333,12.627560875,10.1873162916667,10.1501451666667,13.0356417083333,15.5074491666667,NaN,13.350444375,11.3711185416667,10.1134690625,9.89915975,12.0483281791667,0.212352257017037,0.19173021613673,0.170817685943514,0.11772594420568,0.113352171934126,0.0748514836017909,0.14680495980648,0.207104411712312,0.145631172804313,0.145844343312417,0.127048352218614,0.137894750854368,0.105191198113608,0.144785704835939,0.148841532539409,0.127511784923229,0.126748954468554,0.14686062036799,0.0977129670698727,0.114769093314549,0.127074158780601
04/20/2020,17.8631547916667,15.4854195833333,15.8173152083333,15.2461089583333,11.0797548125,11.4411813333333,14.4888224479167,17.2832289583333,15.0727354166667,15.2445822916667,13.2911147916667,10.7314373125,10.7970574583333,13.7366927048611,16.0640427083333,NaN,13.8426608333333,11.8414783333333,10.4488094166667,10.3122949166667,12.5018572416667,0.204981798038686,0.182851455147469,0.161871362906231,0.111289750963416,0.111365381191939,0.0728948244131899,0.140875762110155,0.200761702873546,0.140822424933015,0.144955183372344,0.12778326268374,0.138258037426799,0.105410066060735,0.14299844622503,0.149486788311485,0.127912476100768,0.127166630656562,0.14716762952466,0.0978672450331341,0.114975958931367,0.127429454759663
04/21/2020,18.7022197916667,16.0497704166667,16.2823558333333,15.8177289583333,11.5002081875,11.7652863541667,15.0195949236111,17.962880625,15.5946391666667,15.6975425,13.8596504166667,11.1525703125,11.1825789791667,14.2416436666667,16.6119254166667,NaN,14.3102504166667,12.2968664583333,10.8089025,10.7039788125,12.9463847208333,0.196460096698331,0.174541167173918,0.15373848865762,0.104958405549538,0.109586125745762,0.0703497607816031,0.134939007434462,0.193999230907639,0.135943130834215,0.1432793018209,0.128393861778432,0.138526123942048,0.10533530497552,0.140912825709792,0.14991283143605,0.128238222838165,0.12747234869117,0.147577125351921,0.0980424538281311,0.115216042948289,0.127743170848954
04/22/2020,19.0318054166667,16.3142097916667,16.682738125,15.8161077083333,11.897368125,11.9588260416667,15.2835092013889,18.5007029166667,16.0361645833333,16.2080110416667,14.0256847916667,11.5866435416667,11.5969470833333,14.6590256597222,17.2565752083333,NaN,14.8304860416667,12.7534091666667,11.2264385416667,11.1059725,13.4345762916667,0.187374111031598,0.167559603594793,0.14705730282347,0.0984196674586166,0.107436558885516,0.068046149995515,0.129315565631585,0.187066068918836,0.131381445943919,0.141534971019848,0.128780446495288,0.138639980269401,0.105362142656083,0.138794175883896,0.150469511713188,0.128514619035869,0.127716677133092,0.147920903596497,0.0980288789470641,0.11540193797896,0.128008754734112
04/23/2020,18.0837228888889,15.2279233333333,16.0323717777778,15.2473115555556,11.7131828222222,11.5110363111111,14.7653449513889,17.74728,15.2196231111111,15.7642435555556,13.5688175555556,11.4691135555556,11.3887072,14.2107676475694,17.2001771111111,NaN,14.8708795555556,12.6676886666667,11.2901338222222,11.1255210222222,13.3457418958333,0.17792941022852,0.160631605765826,0.14055880786723,0.0923873145606997,0.104716886887637,0.0662719448442224,0.123769353323004,0.179790017808394,0.126759129449844,0.138853768367859,0.128624232375983,0.138307668746275,0.104898325993382,0.136252023547985,0.150139163394245,0.128263757880259,0.127493076671305,0.147910155913599,0.0978299179930647,0.115346850196439,0.127795467799979
04/24/2020,19.0849239583333,16.1657291666667,16.6359935416667,16.1106470833333,12.2392166666667,12.2528840208333,15.4148990729167,18.5565139583333,15.827885,16.15542,14.298863125,11.8677272916667,11.81097875,14.7528980208333,17.4758991666667,NaN,15.0663720833333,12.8967729166667,11.513119375,11.3670247916667,13.6638376666667,0.168781668231792,0.155005274213734,0.135910473636128,0.0865587945425911,0.102277316172013,0.0648144085045845,0.11889132255014,0.173671952273652,0.123103950971173,0.1370865909337,0.128589070793908,0.13827629125015,0.104808614212318,0.134256078405817,0.149871104391254,0.127771889505347,0.127209623149285,0.1478520947214,0.0974153043423126,0.115276913283589,0.127566154898864
04/25/2020,19.6340675,16.6984408333333,16.9121816666667,16.244363125,12.5121583333333,12.4686688125,15.7449800451389,19.0850716666667,16.2478304166667,16.3976729166667,14.56966125,12.1250114583333,11.9980889583333,15.0705561111111,17.8051114583333,NaN,15.268531875,13.1363745833333,11.7418304166667,11.57768875,13.9059074166667,0.160049642207615,0.149839446516548,0.131772052328276,0.0809746445681893,0.099688038027101,0.0633525459641021,0.114279394935305,0.167958332079275,0.119890464462729,0.13525502192084,0.128506112022156,0.138118411902186,0.104591141580328,0.132386580661252,0.149467976561044,0.127460055604661,0.126981929643924,0.147854100649759,0.097025024932035,0.115248771333595,0.127339643120837
04/26/2020,20.158080625,17.7799252083333,17.4625602083333,17.0051860416667,13.1483827083333,13.480419875,16.5057591111111,19.6392377083333,17.0961835416667,16.8508827083333,15.295379375,12.6313095833333,12.558830625,15.6786372569444,18.2275010416667,NaN,15.524504375,13.5155483333333,12.0382697916667,11.8593102083333,14.23302675,0.151929566210281,0.145382008571023,0.128466550085882,0.0754960258054164,0.0973313727812585,0.0621741267674254,0.110129941703548,0.163152531327848,0.117573817514658,0.133912484067821,0.128613463656293,0.138091251471679,0.104677688286237,0.131003539387423,0.149012962986792,0.127363848022002,0.126782947021979,0.147852946797504,0.0967141835633217,0.115251693145168,0.127163096922794
04/27/2020,20.4794541666667,18.8534097916667,18.3739360416667,18.0077095833333,14.1659960416667,14.8099072916667,17.4484021527778,20.1847702083333,18.20451125,17.7169464583333,16.3239227083333,13.5896435416667,13.7633135416667,16.6305179513889,18.798423125,NaN,16.1002979166667,14.3032195833333,12.6873702083333,12.6406483333333,14.9059918333333,0.143981583763211,0.141415177208286,0.125946042130916,0.0700182662983049,0.0949183908195021,0.0609955410563464,0.106212500212761,0.158824313481004,0.115714749353384,0.132987382208952,0.128912380067503,0.138336900973144,0.105179398191833,0.129992520712637,0.148540178587873,0.127489859787678,0.126738904674433,0.148047662922509,0.0965730120206529,0.115392124403188,0.127130290399389
04/28/2020,21.6472954166667,19.841685625,18.9938304166667,18.631504375,14.8255225,15.5206664583333,18.2434174652778,21.0701891666667,18.96186375,18.251368125,17.0111941666667,14.20025625,14.3846210416667,17.31324875,19.2178872916667,NaN,16.539965625,14.7962491666667,13.2040270833333,13.209653125,15.3935564583333,0.136343809225975,0.137312946913916,0.123606307953528,0.0655244172815117,0.092395969294384,0.059680851286441,0.102477383659293,0.155207301639239,0.113729528643706,0.131680979094155,0.128865701354644,0.138359505313284,0.105250028063265,0.128848840684715,0.147488110484476,0.127165204709312,0.12652983251295,0.148152342782825,0.0963565172609717,0.115638728572713,0.126888456053875
04/29/2020,21.9015141666667,20.185838125,19.3859247916667,18.6023841666667,14.9921541666667,15.508099375,18.4293191319444,21.4183847916667,19.390330625,18.67802375,17.1836825,14.4704345833333,14.5647664583333,17.6176037847222,19.7046645833333,NaN,16.9227627083333,15.1847683333333,13.612670625,13.6159195833333,15.8081571666667,0.129293134147514,0.133280452290124,0.121485357664368,0.0617223856344949,0.0898776842044233,0.0584169501082497,0.0990126606748622,0.151897957532988,0.111865863816479,0.130430972414039,0.128676022371529,0.138093080539776,0.104968024920576,0.127655320265898,0.146629821951048,0.126884648449669,0.126356394618361,0.148218505228921,0.0960660414505465,0.115713708758623,0.126644853409528
04/30/2020,22.774648125,21.1078245833333,20.0993291666667,19.1701427083333,15.4278004166667,16.0307947916667,19.1017566319445,22.1106816666667,20.1313472916667,19.2769529166667,17.7254654166667,14.8734185416667,14.89572625,18.1689320138889,20.197861875,NaN,17.3686620833333,15.5650191666667,13.9174875,13.8628002083333,16.1823661666667,0.1232579940056,0.129873784660449,0.119875101516574,0.0589729723217997,0.0881545070642914,0.0575885366422882,0.0962871493685005,0.149433930266426,0.110364256010033,0.129635535036621,0.128546117620318,0.137948786321907,0.104939410447019,0.126811339283721,0.145675436651227,0.126523077962113,0.126176408278056,0.148226457413598,0.0957573037022735,0.1157022373609,0.126343486894695
